VE_REF FT_REF VE_FLT LE_MET_level6 LE_GEAR SI_LATI SI_LONG SI_SP SI_HE SI_STATE SI_DATE SI_TIME SI_HARB LE_KG_COD LE_KG_CSH LE_KG_DAB LE_KG_ELE LE_KG_FLE LE_KG_HAD LE_KG_HER LE_KG_HKE LE_KG_HOM LE_KG_LEM LE_KG_MAC LE_KG_MON LE_KG_MUS LE_KG_NEP LE_KG_NOP LE_KG_OYF LE_KG_PLE LE_KG_POK LE_KG_PRA LE_KG_SAN LE_KG_SOL LE_KG_SPR LE_KG_TUR LE_KG_WHB LE_KG_WHG LE_KG_WIT LE_EFF_VMS KW_HOURS flag land_harb pt_graph
DNK000000569 4047195 fleet1 SDN_DEF_>=120_0_0 SDN 57.79 10.638 9.6 97 1 10/10/2012 10:14 NA 0 0 0.733333333333333 0 0.05 0.0833333333333333 0 0.916666666666667 0 0.05 0 0.2 0 0 0 0 683.183333333333 0 0 0 0.05 0 0 0 0 0.05 60 129 3 NA34 8060
DNK000000569 4047195 fleet1 SDN_DEF_>=120_0_0 SDN 57.7853 10.6687 0.8 113 1 10/10/2012 13:16 NA 0 0 0.733333333333333 0 0.05 0.0833333333333333 0 0.916666666666667 0 0.05 0 0.2 0 0 0 0 683.183333333333 0 0 0 0.05 0 0 0 0 0.05 62 133.3 3 NA34 7998
DNK000000569 4047195 fleet1 SDN_DEF_>=120_0_0 SDN 57.7893 10.636 0.4 349 1 10/10/2012 14:16 NA 0 0 0.733333333333333 0 0.05 0.0833333333333333 0 0.916666666666667 0 0.05 0 0.2 0 0 0 0 683.183333333333 0 0 0 0.05 0 0 0 0 0.05 60 129 3 NA34 8060
DNK000000569 4047195 fleet1 SDN_DEF_>=120_0_0 SDN 57.7633 10.6747 8.6 142 1 10/10/2012 15:16 NA 0 0 0.733333333333333 0 0.05 0.0833333333333333 0 0.916666666666667 0 0.05 0 0.2 0 0 0 0 683.183333333333 0 0 0 0.05 0 0 0 0 0.05 60 129 3 NA34 7998
DNK000000569 4047196 fleet1 SDN_DEF_>=120_0_0 SDN 57.8107 10.706 0.2 24 1 11/10/2012 06:16 NA 0 0 0.825 0 0.075 1.725 0 0 0 0.075 0 0.6 0 0 0 0 627.375 0 0 0 0 0 0 0 0 0.375 60 129 3 NA34 8061
DNK000000569 4047196 fleet1 SDN_DEF_>=120_0_0 SDN 57.8047 10.6807 8.6 245 1 11/10/2012 08:16 NA 0 0 0.825 0 0.075 1.725 0 0 0 0.075 0 0.6 0 0 0 0 627.375 0 0 0 0 0 0 0 0 0.375 60 129 3 NA34 8061
DNK000000569 4047196 fleet1 SDN_DEF_>=120_0_0 SDN 57.788 10.632 4.2 251 1 11/10/2012 09:16 NA 0 0 0.825 0 0.075 1.725 0 0 0 0.075 0 0.6 0 0 0 0 627.375 0 0 0 0 0 0 0 0 0.375 60 129 3 NA34 8060
DNK000000569 4047196 fleet1 SDN_DEF_>=120_0_0 SDN 57.7913 10.5953 2.8 192 1 11/10/2012 12:16 NA 0 0 0.825 0 0.075 1.725 0 0 0 0.075 0 0.6 0 0 0 0 627.375 0 0 0 0 0 0 0 0 0.375 60 129 3 NA34 7997
DNK000000569 4047198 fleet1 SDN_DEF_>=120_0_0 SDN 57.7933 10.686 1.6 199 1 19/10/2012 06:26 NA 0 0 0.314285714285714 0 0 1.14285714285714 0 0 0 0 0 0 0 0 0 0 324.614285714286 0 0 0 0.0857142857142857 0 0 0 0 0.557142857142857 62 133.3 3 NA34 7998
DNK000000569 4047198 fleet1 SDN_DEF_>=120_0_0 SDN 57.796 10.6753 10.8 77 1 19/10/2012 08:26 NA 0 0 0.314285714285714 0 0 1.14285714285714 0 0 0 0 0 0 0 0 0 0 324.614285714286 0 0 0 0.0857142857142857 0 0 0 0 0.557142857142857 60 129 3 NA34 7998
DNK000000569 4047198 fleet1 SDN_DEF_>=120_0_0 SDN 57.7907 10.6327 0 147 1 19/10/2012 09:26 NA 0 0 0.314285714285714 0 0 1.14285714285714 0 0 0 0 0 0 0 0 0 0 324.614285714286 0 0 0 0.0857142857142857 0 0 0 0 0.557142857142857 60 129 3 NA34 8060
DNK000000569 4047198 fleet1 SDN_DEF_>=120_0_0 SDN 57.78 10.6373 3.8 346 1 19/10/2012 11:26 NA 0 0 0.314285714285714 0 0 1.14285714285714 0 0 0 0 0 0 0 0 0 0 324.614285714286 0 0 0 0.0857142857142857 0 0 0 0 0.557142857142857 60 129 3 NA34 7998
DNK000000569 4047198 fleet1 SDN_DEF_>=120_0_0 SDN 57.7887 10.6333 0.2 324 1 19/10/2012 12:26 NA 0 0 0.314285714285714 0 0 1.14285714285714 0 0 0 0 0 0 0 0 0 0 324.614285714286 0 0 0 0.0857142857142857 0 0 0 0 0.557142857142857 60 129 3 NA34 8060
DNK000000569 4047198 fleet1 SDN_DEF_>=120_0_0 SDN 57.7907 10.6573 1.2 86 1 19/10/2012 13:26 NA 0 0 0.314285714285714 0 0 1.14285714285714 0 0 0 0 0 0 0 0 0 0 324.614285714286 0 0 0 0.0857142857142857 0 0 0 0 0.557142857142857 60 129 3 NA34 7998
DNK000000569 4047198 fleet1 SDN_DEF_>=120_0_0 SDN 57.7893 10.6307 3.6 289 1 19/10/2012 14:26 NA 0 0 0.314285714285714 0 0 1.14285714285714 0 0 0 0 0 0 0 0 0 0 324.614285714286 0 0 0 0.0857142857142857 0 0 0 0 0.557142857142857 60 129 3 NA34 8060
DNK000000569 4047199 fleet1 SDN_DEF_>=120_0_0 SDN 57.792 10.6853 1.4 198 1 22/10/2012 06:28 NA 0.1 0 0.06 0 0.06 0 0 0 0 0.06 0 0 0 0 0 0 668.6 0 0 0 0.06 0 0 0 0 0 60 129 3 NA34 7998
DNK000000569 4047199 fleet1 SDN_DEF_>=120_0_0 SDN 57.786 10.7447 9 76 1 22/10/2012 08:28 NA 0.1 0 0.06 0 0.06 0 0 0 0 0.06 0 0 0 0 0 0 668.6 0 0 0 0.06 0 0 0 0 0 60 129 3 NA34 7999
DNK000000569 4047199 fleet1 SDN_DEF_>=120_0_0 SDN 57.7933 10.7673 1 23 1 22/10/2012 11:28 NA 0.1 0 0.06 0 0.06 0 0 0 0 0.06 0 0 0 0 0 0 668.6 0 0 0 0.06 0 0 0 0 0 60 129 3 NA34 8062
DNK000000569 4047199 fleet1 SDN_DEF_>=120_0_0 SDN 57.8027 10.794 0.6 82 1 22/10/2012 12:28 NA 0.1 0 0.06 0 0.06 0 0 0 0 0.06 0 0 0 0 0 0 668.6 0 0 0 0.06 0 0 0 0 0 60 129 3 NA34 8062
DNK000000569 4047199 fleet1 SDN_DEF_>=120_0_0 SDN 57.788 10.764 5.2 267 1 22/10/2012 13:28 NA 0.1 0 0.06 0 0.06 0 0 0 0 0.06 0 0 0 0 0 0 668.6 0 0 0 0.06 0 0 0 0 0 60 129 3 NA34 8062
DNK000000569 4047200 fleet1 SDN_DEF_>=120_0_0 SDN 57.8107 10.766 0.4 5 1 23/10/2012 08:30 NA 0 0 0.275 0 0.075 0 0 0 0 0 0 0.3 0 0 0 0 906.2 0 0 0 0 0 0 0 0 0.125 60 129 3 NA34 8062
DNK000000569 4047200 fleet1 SDN_DEF_>=120_0_0 SDN 57.8007 10.7587 0.4 247 1 23/10/2012 09:30 NA 0 0 0.275 0 0.075 0 0 0 0 0 0 0.3 0 0 0 0 906.2 0 0 0 0 0 0 0 0 0.125 60 129 3 NA34 8062
DNK000000569 4047200 fleet1 SDN_DEF_>=120_0_0 SDN 57.808 10.7667 1 28 1 23/10/2012 12:30 NA 0 0 0.275 0 0.075 0 0 0 0 0 0 0.3 0 0 0 0 906.2 0 0 0 0 0 0 0 0 0.125 60 129 3 NA34 8062
DNK000000569 4047200 fleet1 SDN_DEF_>=120_0_0 SDN 57.8 10.76 0.2 88 1 23/10/2012 13:30 NA 0 0 0.275 0 0.075 0 0 0 0 0 0 0.3 0 0 0 0 906.2 0 0 0 0 0 0 0 0 0.125 60 129 3 NA34 8062
DNK000000569 4082201 fleet1 SDN_DEF_>=120_0_0 SDN 57.8047 10.7993 1.2 147 1 24/10/2012 06:30 NA 0 0 0.55 0 0 0.15 0 0 0 0.15 0 0 0 0 0 0 562.8 0 0 0 0 0 0 0 0 0 60 129 3 NA34 8062
DNK000000569 4082201 fleet1 SDN_DEF_>=120_0_0 SDN 57.798 10.756 3.4 39 1 24/10/2012 08:30 NA 0 0 0.55 0 0 0.15 0 0 0 0.15 0 0 0 0 0 0 562.8 0 0 0 0 0 0 0 0 0 60 129 3 NA34 8062
DNK000000569 4082202 fleet1 SDN_DEF_>=120_0_0 SDN 57.7227 10.6673 2.4 156 1 30/10/2012 11:38 NA 12.0333333333333 0 0.366666666676073 0 0 0 0 0 0 0 0 0 0 0 0 0 178.5 0 0 0 0 0 0 0 0 0 60 129 3 NA34 7928
DNK000000569 4082202 fleet1 SDN_DEF_>=120_0_0 SDN 57.7087 10.65 0.6 181 1 30/10/2012 12:38 NA 12.0333333333333 0 0.366666666676073 0 0 0 0 0 0 0 0 0 0 0 0 0 178.5 0 0 0 0 0 0 0 0 0 60 129 3 NA34 7854
DNK000000569 4082202 fleet1 SDN_DEF_>=120_0_0 SDN 57.69 10.6333 8 199 1 30/10/2012 13:38 NA 12.0333333333333 0 0.366666666676073 0 0 0 0 0 0 0 0 0 0 0 0 0 178.5 0 0 0 0 0 0 0 0 0 60 129 3 NA34 7781
DNK000000569 4082203 fleet1 SDN_DEF_>=120_0_0 SDN 57.7867 10.756 0.8 14 1 05/11/2012 07:44 NA 0 0 1.1 0 0 0 0 0 0 0.1 0 0 0 0 0 0 861.933333333333 0 0 0 0 0 0.166666666666667 0 0 0 60 129 3 NA34 8062
DNK000000569 4082203 fleet1 SDN_DEF_>=120_0_0 SDN 57.8067 10.716 8.8 314 1 05/11/2012 09:44 NA 0 0 1.1 0 0 0 0 0 0 0.1 0 0 0 0 0 0 861.933333333333 0 0 0 0 0 0.166666666666667 0 0 0 120 258 3 NA34 8061
DNK000000569 4082203 fleet1 SDN_DEF_>=120_0_0 SDN 57.7867 10.746 1.4 237 1 05/11/2012 10:44 NA 0 0 1.1 0 0 0 0 0 0 0.1 0 0 0 0 0 0 861.933333333333 0 0 0 0 0 0.166666666666667 0 0 0 60 129 3 NA34 7999
DNK000000569 4082204 fleet1 SDN_DEF_>=120_0_0 SDN 57.7993 10.76 0.4 2 1 09/11/2012 07:50 NA 0 0 0.1 0 0.1 0 0 0 0 0 0 0 0 0 0 0 319.966666666667 0 0 0 0.5 0 0 0 0 0.1 60 129 3 NA34 8062
DNK000000569 4082204 fleet1 SDN_DEF_>=120_0_0 SDN 57.762 10.656 8.8 52 1 09/11/2012 11:50 NA 0 0 0.1 0 0.1 0 0 0 0 0 0 0 0 0 0 0 319.966666666667 0 0 0 0.5 0 0 0 0 0.1 60 129 3 NA34 7998
DNK000000569 4082204 fleet1 SDN_DEF_>=120_0_0 SDN 57.7713 10.654 3.6 210 1 09/11/2012 14:50 NA 0 0 0.1 0 0.1 0 0 0 0 0 0 0 0 0 0 0 319.966666666667 0 0 0 0.5 0 0 0 0 0.1 60 129 3 NA34 7998
DNK000000569 4082205 fleet1 SDN_DEF_>=120_0_0 SDN 57.772 10.7147 0.2 17 1 13/11/2012 07:54 NA 0 0 4.44 0 0.2 0 0 0 0 0 0 0 0 0 0 0 338.06 0 0 0 0 0 0 0 0 0.16 60 129 3 NA34 7999
DNK000000569 4082205 fleet1 SDN_DEF_>=120_0_0 SDN 57.7853 10.7267 1.2 13 1 13/11/2012 08:54 NA 0 0 4.44 0 0.2 0 0 0 0 0 0 0 0 0 0 0 338.06 0 0 0 0 0 0 0 0 0.16 60 129 3 NA34 7999
DNK000000569 4082205 fleet1 SDN_DEF_>=120_0_0 SDN 57.77 10.7047 5 24 1 13/11/2012 09:54 NA 0 0 4.44 0 0.2 0 0 0 0 0 0 0 0 0 0 0 338.06 0 0 0 0 0 0 0 0 0.16 60 129 3 NA34 7999
DNK000000569 4082205 fleet1 SDN_DEF_>=120_0_0 SDN 57.762 10.728 8.4 130 1 13/11/2012 11:54 NA 0 0 4.44 0 0.2 0 0 0 0 0 0 0 0 0 0 0 338.06 0 0 0 0 0 0 0 0 0.16 60 129 3 NA34 7999
DNK000000569 4082205 fleet1 SDN_DEF_>=120_0_0 SDN 57.7613 10.748 4.2 140 1 13/11/2012 12:54 NA 0 0 4.44 0 0.2 0 0 0 0 0 0 0 0 0 0 0 338.06 0 0 0 0 0 0 0 0 0.16 60 129 3 NA34 7999
DNK000000569 4082206 fleet1 SDN_DEF_>=120_0_0 SDN 57.772 10.7167 0.6 61 1 15/11/2012 07:56 NA 0 0 50.2666666666667 0 0.5 0 0 0 0 0.1 0 0.1 0 0 0 0 214.566666666667 0 0 0 0 0 0 0 0 0.1 60 129 3 NA34 7999
DNK000000569 4082206 fleet1 SDN_DEF_>=120_0_0 SDN 57.7633 10.654 1.4 168 1 15/11/2012 10:56 NA 0 0 50.2666666666667 0 0.5 0 0 0 0 0.1 0 0.1 0 0 0 0 214.566666666667 0 0 0 0 0 0 0 0 0.1 120 258 3 NA34 7998
DNK000000569 4082206 fleet1 SDN_DEF_>=120_0_0 SDN 57.7567 10.7593 0.2 284 1 15/11/2012 13:56 NA 0 0 50.2666666666667 0 0.5 0 0 0 0 0.1 0 0.1 0 0 0 0 214.566666666667 0 0 0 0 0 0 0 0 0.1 60 129 3 NA34 7929
DNK000000569 4082207 fleet1 SDN_DEF_>=120_0_0 SDN 57.7713 10.7153 1 122 1 19/11/2012 08:00 NA 0 0 45.45 0 0.25 0 0 0 0 0 0 0 0 0 0 0 296.9 0 0 0 0 0 0 0 0 0 60 129 3 NA34 7999
DNK000000569 4082207 fleet1 SDN_DEF_>=120_0_0 SDN 57.7867 10.756 2.8 5 1 19/11/2012 10:00 NA 0 0 45.45 0 0.25 0 0 0 0 0 0 0 0 0 0 0 296.9 0 0 0 0 0 0 0 0 0 60 129 3 NA34 8062
DNK000000569 4082208 fleet1 SDN_DEF_>=120_0_0 SDN 57.738 10.2047 1.8 258 1 24/11/2012 07:06 NA 1.45 0 21.6 0 0.15 0 0 0 0 0.15 0 0 0 0 0 0 351.65 0 0 0 0.5 0 0 0 0 0.55 60 129 3 NA34 7849
DNK000000569 4082208 fleet1 SDN_DEF_>=120_0_0 SDN 57.738 10.396 0.2 18 1 24/11/2012 11:06 NA 1.45 0 21.6 0 0.15 0 0 0 0 0.15 0 0 0 0 0 0 351.65 0 0 0 0.5 0 0 0 0 0.55 60 129 3 NA34 7851
DNK000000569 4082209 fleet1 SDN_DEF_>=120_0_0 SDN 57.7807 10.7167 2.8 147 1 01/12/2012 07:14 NA 0 0 25.5 0 0.25 0 0 0 0 0 0 0.6 0 0 0 0 302.375 0 0 0 0.075 0 0.25 0 0 0.15 60 129 3 NA34 7999
DNK000000569 4082209 fleet1 SDN_DEF_>=120_0_0 SDN 57.7827 10.6713 0.2 307 1 01/12/2012 11:14 NA 0 0 25.5 0 0.25 0 0 0 0 0 0 0.6 0 0 0 0 302.375 0 0 0 0.075 0 0.25 0 0 0.15 60 129 3 NA34 7998
DNK000000569 4082209 fleet1 SDN_DEF_>=120_0_0 SDN 57.7807 10.6933 7.6 169 1 01/12/2012 12:14 NA 0 0 25.5 0 0.25 0 0 0 0 0 0 0.6 0 0 0 0 302.375 0 0 0 0.075 0 0.25 0 0 0.15 60 129 3 NA34 7998
DNK000000569 4082209 fleet1 SDN_DEF_>=120_0_0 SDN 57.7867 10.6353 0.2 212 1 01/12/2012 13:14 NA 0 0 25.5 0 0.25 0 0 0 0 0 0 0.6 0 0 0 0 302.375 0 0 0 0.075 0 0.25 0 0 0.15 60 129 3 NA34 8060
DNK000000569 4082212 fleet1 SDN_DEF_>=120_0_0 SDN 57.7687 10.648 2.6 195 1 08/12/2012 07:22 NA 0 0 22.8285714285714 0 0.285714285714286 0 0 0 0 0.0428571428571429 0 0.0857142857142857 0 0 0 0 179.542857142857 0 0 0 0.0428571428571429 0 0 0 0 0.485714285714286 60 129 3 NA34 7998
DNK000000569 4082212 fleet1 SDN_DEF_>=120_0_0 SDN 57.77 10.644 8.2 347 1 08/12/2012 09:22 NA 0 0 22.8285714285714 0 0.285714285714286 0 0 0 0 0.0428571428571429 0 0.0857142857142857 0 0 0 0 179.542857142857 0 0 0 0.0428571428571429 0 0 0 0 0.485714285714286 60 129 3 NA34 7998
DNK000000569 4082212 fleet1 SDN_DEF_>=120_0_0 SDN 57.788 10.6327 1 33 1 08/12/2012 11:22 NA 0 0 22.8285714285714 0 0.285714285714286 0 0 0 0 0.0428571428571429 0 0.0857142857142857 0 0 0 0 179.542857142857 0 0 0 0.0428571428571429 0 0 0 0 0.485714285714286 120 258 3 NA34 8060
DNK000000569 4082212 fleet1 SDN_DEF_>=120_0_0 SDN 57.7827 10.6473 9.4 124 1 08/12/2012 12:22 NA 0 0 22.8285714285714 0 0.285714285714286 0 0 0 0 0.0428571428571429 0 0.0857142857142857 0 0 0 0 179.542857142857 0 0 0 0.0428571428571429 0 0 0 0 0.485714285714286 60 129 3 NA34 7998
DNK000000569 4082212 fleet1 SDN_DEF_>=120_0_0 SDN 57.7567 10.7587 0.4 130 1 08/12/2012 14:22 NA 0 0 22.8285714285714 0 0.285714285714286 0 0 0 0 0.0428571428571429 0 0.0857142857142857 0 0 0 0 179.542857142857 0 0 0 0.0428571428571429 0 0 0 0 0.485714285714286 60 129 3 NA34 7929
DNK000000569 4082212 fleet1 SDN_DEF_>=120_0_0 SDN 57.7647 10.768 1.4 33 1 08/12/2012 15:24 NA 0 0 22.8285714285714 0 0.285714285714286 0 0 0 0 0.0428571428571429 0 0.0857142857142857 0 0 0 0 179.542857142857 0 0 0 0.0428571428571429 0 0 0 0 0.485714285714286 62 133.3 3 NA34 8000
DNK000000569 4082212 fleet1 SDN_DEF_>=120_0_0 SDN 57.7567 10.7607 1 303 1 08/12/2012 16:24 NA 0 0 22.8285714285714 0 0.285714285714286 0 0 0 0 0.0428571428571429 0 0.0857142857142857 0 0 0 0 179.542857142857 0 0 0 0.0428571428571429 0 0 0 0 0.485714285714286 60 129 3 NA34 7929
DNK000000569 4082213 fleet1 SDN_DEF_>=120_0_0 SDN 57.7613 10.7473 2.4 137 1 12/12/2012 07:28 NA 0 0 77.1 0 0.15 0 0 0 0 0.15 0 0 0 0 0 0 387.2 0 0 0 0 0 0 0 0 1.45 60 129 3 NA34 7999
DNK000000569 4082213 fleet1 SDN_DEF_>=120_0_0 SDN 57.786 10.7553 9.2 297 1 12/12/2012 12:28 NA 0 0 77.1 0 0.15 0 0 0 0 0.15 0 0 0 0 0 0 387.2 0 0 0 0 0 0 0 0 1.45 60 129 3 NA34 8062
DNK000000569 4082214 fleet1 SDN_DEF_>=120_0_0 SDN 57.764 10.6513 1.8 165 1 18/12/2012 08:34 NA 0 0 21.9 0 1.25 0 0 0 0 0.15 0 0 0 0 0 0 146.9 0 0 0 0 0 0 0 0 0.925 60 129 3 NA34 7998
DNK000000569 4082214 fleet1 SDN_DEF_>=120_0_0 SDN 57.772 10.6593 8.6 266 1 18/12/2012 10:34 NA 0 0 21.9 0 1.25 0 0 0 0 0.15 0 0 0 0 0 0 146.9 0 0 0 0 0 0 0 0 0.925 60 129 3 NA34 7998
DNK000000569 4082214 fleet1 SDN_DEF_>=120_0_0 SDN 57.7867 10.6333 1.8 245 1 18/12/2012 11:34 NA 0 0 21.9 0 1.25 0 0 0 0 0.15 0 0 0 0 0 0 146.9 0 0 0 0 0 0 0 0 0.925 60 129 3 NA34 8060
DNK000000569 4082214 fleet1 SDN_DEF_>=120_0_0 SDN 57.772 10.7147 1.2 359 1 18/12/2012 14:34 NA 0 0 21.9 0 1.25 0 0 0 0 0.15 0 0 0 0 0 0 146.9 0 0 0 0 0 0 0 0 0.925 60 129 3 NA34 7999
DNK000000569 4082215 fleet1 SDN_DEF_>=120_0_0 SDN 57.7593 10.7533 2.8 102 1 19/12/2012 07:36 NA 0 0 15.8 0 1.75 0 0 0 0 0 0 0 0 0 0 0 65.075 0 0 0 0 0 0 0 0 0.075 60 129 3 NA34 7929
DNK000000569 4082215 fleet1 SDN_DEF_>=120_0_0 SDN 57.7653 10.7347 7.4 183 1 19/12/2012 12:36 NA 0 0 15.8 0 1.75 0 0 0 0 0 0 0 0 0 0 0 65.075 0 0 0 0 0 0 0 0 0.075 60 129 3 NA34 7999
DNK000000569 4082215 fleet1 SDN_DEF_>=120_0_0 SDN 57.742 10.7427 0.4 143 1 19/12/2012 13:36 NA 0 0 15.8 0 1.75 0 0 0 0 0 0 0 0 0 0 0 65.075 0 0 0 0 0 0 0 0 0.075 60 129 3 NA34 7929
DNK000000569 4082215 fleet1 SDN_DEF_>=120_0_0 SDN 57.7327 10.74 3.6 186 1 19/12/2012 15:36 NA 0 0 15.8 0 1.75 0 0 0 0 0 0 0 0 0 0 0 65.075 0 0 0 0 0 0 0 0 0.075 60 129 3 NA34 7929
DNK000000569 4082216 fleet1 SDN_DEF_>=120_0_0 SDN 57.754 10.4853 3.2 350 1 20/12/2012 07:36 NA 0 0 18.575 0 5 0 0 0 0 0.075 0 0 0 0 0 0 224.775 0 0 0 0 0 0 0 0 1.8 60 129 3 NA34 7925
DNK000000569 4082216 fleet1 SDN_DEF_>=120_0_0 SDN 57.764 10.528 8.4 72 1 20/12/2012 09:36 NA 0 0 18.575 0 5 0 0 0 0 0.075 0 0 0 0 0 0 224.775 0 0 0 0 0 0 0 0 1.8 60 129 3 NA34 7926
DNK000000569 4082216 fleet1 SDN_DEF_>=120_0_0 SDN 57.7607 10.4953 0.2 94 1 20/12/2012 10:36 NA 0 0 18.575 0 5 0 0 0 0 0.075 0 0 0 0 0 0 224.775 0 0 0 0 0 0 0 0 1.8 60 129 3 NA34 7925
DNK000000569 4082216 fleet1 SDN_DEF_>=120_0_0 SDN 57.7667 10.6433 4.2 94 1 20/12/2012 15:36 NA 0 0 18.575 0 5 0 0 0 0 0.075 0 0 0 0 0 0 224.775 0 0 0 0 0 0 0 0 1.8 60 129 3 NA34 7998
DNK000000569 4082217 fleet1 SDN_DEF_>=120_0_0 SDN 57.7693 10.4947 2.4 173 1 27/12/2012 07:44 NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16.25 0 0 0 0 0 0 0 0 0 60 129 3 NA34 7925
DNK000000569 4082217 fleet1 SDN_DEF_>=120_0_0 SDN 57.7587 10.494 2.6 87 1 27/12/2012 08:44 NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16.25 0 0 0 0 0 0 0 0 0 60 129 3 NA34 7925
DNK000000569 4082217 fleet1 SDN_DEF_>=120_0_0 SDN 57.7767 10.6313 1.4 266 1 27/12/2012 10:44 NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16.25 0 0 0 0 0 0 0 0 0 60 129 3 NA34 7998
DNK000000569 4082217 fleet1 SDN_DEF_>=120_0_0 SDN 57.7687 10.622 0.8 127 1 27/12/2012 11:44 NA 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16.25 0 0 0 0 0 0 0 0 0 60 129 3 NA34 7927
